appointment_id,warehouse_id,carrier_name,client_id,date,scheduled_time,actual_arrival_time,dwell_time_minutes,status,dock_number
DCK-209858,WH-AUH-01,RedSea Transit,CLT-108,2026-04-12,2026-04-12 08:00:00,2026-04-12 08:21:00,36,Completed,2
DCK-209859,WH-AUH-01,RedSea Transit,CLT-103,2026-04-12,2026-04-12 09:00:00,2026-04-12 09:18:00,38,Completed,3
DCK-209860,WH-AUH-01,ExpressAir Logistics,CLT-104,2026-04-12,2026-04-12 10:00:00,2026-04-12 10:01:00,48,Completed,4
DCK-209861,WH-AUH-01,Gulf Overland Express,CLT-108,2026-04-12,2026-04-12 11:00:00,2026-04-12 11:03:00,32,Completed,5
DCK-209862,WH-AUH-01,RedSea Transit,CLT-108,2026-04-12,2026-04-12 12:00:00,2026-04-12 12:05:00,27,Completed,6
DCK-209863,WH-AUH-01,Falcon Courier,CLT-109,2026-04-12,2026-04-12 13:00:00,2026-04-12 13:24:00,35,Completed,7
DCK-209864,WH-AUH-01,ExpressAir Logistics,CLT-104,2026-04-12,2026-04-12 14:00:00,2026-04-12 14:00:00,41,Completed,8
DCK-209865,WH-AUH-01,Gulf Overland Express,CLT-109,2026-04-12,2026-04-12 15:00:00,2026-04-12 15:23:00,37,Completed,1
DCK-209866,WH-AUH-01,RedSea Transit,CLT-107,2026-04-12,2026-04-12 16:00:00,2026-04-12 16:27:00,21,Completed,2
DCK-209867,WH-AUH-01,Gulf Overland Express,CLT-108,2026-04-12,2026-04-12 17:00:00,2026-04-12 17:00:00,39,Completed,3
DCK-209868,WH-AUH-01,Gulf Overland Express,CLT-101,2026-04-12,2026-04-12 18:00:00,2026-04-12 18:08:00,34,Completed,4
DCK-209869,WH-AUH-01,ExpressAir Logistics,CLT-102,2026-04-12,2026-04-12 07:00:00,2026-04-12 07:00:00,17,Completed,5
DCK-209870,WH-AUH-01,RedSea Transit,CLT-110,2026-04-12,2026-04-12 08:00:00,2026-04-12 08:03:00,41,Completed,6
DCK-209871,WH-AUH-01,Gulf Overland Express,CLT-105,2026-04-12,2026-04-12 09:00:00,2026-04-12 09:00:00,20,Completed,7
DCK-209872,WH-SHJ-01,Falcon Courier,CLT-105,2026-04-12,2026-04-12 07:00:00,2026-04-12 07:00:00,29,Completed,1
DCK-209873,WH-SHJ-01,Falcon Courier,CLT-109,2026-04-12,2026-04-12 08:00:00,2026-04-12 08:00:00,43,Completed,2
DCK-209874,WH-SHJ-01,Gulf Overland Express,CLT-105,2026-04-12,2026-04-12 09:00:00,2026-04-12 09:00:00,32,Completed,3
DCK-209875,WH-SHJ-01,Falcon Courier,CLT-104,2026-04-12,2026-04-12 10:00:00,2026-04-12 10:00:00,24,Completed,4
DCK-209876,WH-SHJ-01,Falcon Courier,CLT-110,2026-04-12,2026-04-12 11:00:00,2026-04-12 11:07:00,36,Completed,1
DCK-209877,WH-SHJ-01,Gulf Overland Express,CLT-104,2026-04-12,2026-04-12 12:00:00,2026-04-12 12:00:00,42,Completed,2
DCK-209878,WH-DWC-01,Gulf Overland Express,CLT-103,2026-04-12,2026-04-12 07:00:00,2026-04-12 07:04:00,29,Completed,1
DCK-209879,WH-DWC-01,RedSea Transit,CLT-106,2026-04-12,2026-04-12 08:00:00,2026-04-12 08:00:00,43,Completed,2
DCK-209880,WH-DWC-01,Gulf Overland Express,CLT-102,2026-04-12,2026-04-12 09:00:00,2026-04-12 09:11:00,32,Completed,3
DCK-209881,WH-DWC-01,Gulf Overland Express,CLT-101,2026-04-12,2026-04-12 10:00:00,2026-04-12 10:14:00,23,Completed,4
DCK-209882,WH-DWC-01,ExpressAir Logistics,CLT-106,2026-04-12,2026-04-12 11:00:00,2026-04-12 11:00:00,34,Completed,5
DCK-209883,WH-DWC-01,Falcon Courier,CLT-104,2026-04-12,2026-04-12 12:00:00,2026-04-12 12:25:00,41,Completed,6
DCK-209884,WH-DWC-01,Gulf Overland Express,CLT-107,2026-04-12,2026-04-12 13:00:00,2026-04-12 13:00:00,45,Completed,7
DCK-209885,WH-DWC-01,RedSea Transit,CLT-107,2026-04-12,2026-04-12 14:00:00,2026-04-12 14:00:00,37,Completed,8
DCK-209886,WH-DWC-01,Falcon Courier,CLT-102,2026-04-12,2026-04-12 15:00:00,2026-04-12 15:08:00,25,Completed,9
DCK-209887,WH-DWC-01,RedSea Transit,CLT-103,2026-04-12,2026-04-12 16:00:00,2026-04-12 16:00:00,42,Completed,10
DCK-209888,WH-DWC-01,RedSea Transit,CLT-102,2026-04-12,2026-04-12 17:00:00,2026-04-12 17:02:00,39,Completed,1
DCK-209889,WH-DWC-01,Falcon Courier,CLT-108,2026-04-12,2026-04-12 18:00:00,2026-04-12 18:00:00,38,Completed,2
DCK-209890,WH-DWC-01,Gulf Overland Express,CLT-103,2026-04-12,2026-04-12 07:00:00,2026-04-12 07:00:00,43,Completed,3
DCK-209891,WH-DWC-01,RedSea Transit,CLT-103,2026-04-12,2026-04-12 08:00:00,2026-04-12 08:04:00,26,Completed,4
DCK-209892,WH-DWC-01,RedSea Transit,CLT-103,2026-04-12,2026-04-12 09:00:00,2026-04-12 09:00:00,41,Completed,5
DCK-209893,WH-DWC-01,Gulf Overland Express,CLT-102,2026-04-12,2026-04-12 10:00:00,2026-04-12 10:00:00,35,Completed,6
DCK-209894,WH-DWC-01,Emirates Freight,CLT-102,2026-04-12,2026-04-12 11:00:00,2026-04-12 11:00:00,28,Completed,7
DCK-209895,WH-DWC-01,ExpressAir Logistics,CLT-109,2026-04-12,2026-04-12 12:00:00,2026-04-12 12:00:00,40,Completed,8
DCK-209896,WH-DWC-01,ExpressAir Logistics,CLT-101,2026-04-12,2026-04-12 13:00:00,2026-04-12 13:00:00,49,Completed,9
DCK-209897,WH-DWC-01,ExpressAir Logistics,CLT-106,2026-04-12,2026-04-12 14:00:00,2026-04-12 14:01:00,33,Completed,10
DCK-209898,WH-DWC-01,ExpressAir Logistics,CLT-102,2026-04-12,2026-04-12 15:00:00,2026-04-12 15:00:00,45,Completed,1
DCK-209899,WH-DWC-01,Falcon Courier,CLT-107,2026-04-12,2026-04-12 16:00:00,2026-04-12 16:14:00,39,Completed,2
DCK-209900,WH-DXB-01,Emirates Freight,CLT-110,2026-04-13,2026-04-13 07:00:00,2026-04-13 07:16:00,29,Completed,1
DCK-209901,WH-DXB-01,RedSea Transit,CLT-102,2026-04-13,2026-04-13 08:00:00,2026-04-13 08:28:00,42,Completed,2
DCK-209902,WH-DXB-01,Gulf Overland Express,CLT-105,2026-04-13,2026-04-13 09:00:00,2026-04-13 09:00:00,33,Completed,3
DCK-209903,WH-DXB-01,Emirates Freight,CLT-101,2026-04-13,2026-04-13 10:00:00,2026-04-13 10:07:00,33,Completed,4
DCK-209904,WH-DXB-01,Gulf Overland Express,CLT-103,2026-04-13,2026-04-13 11:00:00,2026-04-13 11:00:00,29,Completed,5
DCK-209905,WH-DXB-01,RedSea Transit,CLT-102,2026-04-13,2026-04-13 12:00:00,2026-04-13 12:00:00,36,Completed,6
DCK-209906,WH-DXB-01,Emirates Freight,CLT-108,2026-04-13,2026-04-13 13:00:00,2026-04-13 13:00:00,21,Completed,7
DCK-209907,WH-DXB-01,Gulf Overland Express,CLT-103,2026-04-13,2026-04-13 14:00:00,2026-04-13 14:00:00,34,Completed,8
DCK-209908,WH-DXB-01,RedSea Transit,CLT-104,2026-04-13,2026-04-13 15:00:00,2026-04-13 15:09:00,52,Completed,9
DCK-209909,WH-DXB-01,Emirates Freight,CLT-105,2026-04-13,2026-04-13 16:00:00,2026-04-13 16:00:00,36,Completed,10
DCK-209910,WH-DXB-01,Falcon Courier,CLT-107,2026-04-13,2026-04-13 17:00:00,2026-04-13 17:25:00,32,Completed,11
DCK-209911,WH-DXB-01,ExpressAir Logistics,CLT-101,2026-04-13,2026-04-13 18:00:00,2026-04-13 18:00:00,27,Completed,12
DCK-209912,WH-DXB-01,Gulf Overland Express,CLT-104,2026-04-13,2026-04-13 07:00:00,2026-04-13 07:14:00,49,Completed,1
DCK-209913,WH-DXB-01,RedSea Transit,CLT-102,2026-04-13,2026-04-13 08:00:00,2026-04-13 08:00:00,36,Completed,2
DCK-209914,WH-DXB-01,RedSea Transit,CLT-102,2026-04-13,2026-04-13 09:00:00,2026-04-13 09:00:00,41,Completed,3
DCK-209915,WH-DXB-01,ExpressAir Logistics,CLT-108,2026-04-13,2026-04-13 10:00:00,2026-04-13 10:04:00,47,Completed,4
DCK-209916,WH-DXB-01,RedSea Transit,CLT-105,2026-04-13,2026-04-13 11:00:00,2026-04-13 11:10:00,44,Completed,5
DCK-209917,WH-DXB-01,Falcon Courier,CLT-108,2026-04-13,2026-04-13 12:00:00,2026-04-13 12:08:00,33,Completed,6
DCK-209918,WH-DXB-01,ExpressAir Logistics,CLT-109,2026-04-13,2026-04-13 13:00:00,2026-04-13 13:00:00,40,Completed,7
DCK-209919,WH-DXB-01,Falcon Courier,CLT-109,2026-04-13,2026-04-13 14:00:00,2026-04-13 14:00:00,21,Completed,8
DCK-209920,WH-DXB-01,Falcon Courier,CLT-106,2026-04-13,2026-04-13 15:00:00,2026-04-13 15:04:00,25,Completed,9
DCK-209921,WH-DXB-01,Gulf Overland Express,CLT-104,2026-04-13,2026-04-13 16:00:00,2026-04-13 16:00:00,22,Completed,10
DCK-209922,WH-DXB-01,Gulf Overland Express,CLT-102,2026-04-13,2026-04-13 17:00:00,2026-04-13 17:19:00,49,Completed,11
DCK-209923,WH-DXB-01,Falcon Courier,CLT-104,2026-04-13,2026-04-13 18:00:00,2026-04-13 18:08:00,44,Completed,12
DCK-209924,WH-DXB-01,RedSea Transit,CLT-108,2026-04-13,2026-04-13 07:00:00,2026-04-13 07:00:00,37,Completed,1
DCK-209925,WH-AUH-01,Falcon Courier,CLT-104,2026-04-13,2026-04-13 07:00:00,2026-04-13 07:05:00,31,Completed,1
DCK-209926,WH-AUH-01,Emirates Freight,CLT-103,2026-04-13,2026-04-13 08:00:00,2026-04-13 08:02:00,46,Completed,2
DCK-209927,WH-AUH-01,ExpressAir Logistics,CLT-106,2026-04-13,2026-04-13 09:00:00,2026-04-13 09:00:00,39,Completed,3
DCK-209928,WH-AUH-01,Emirates Freight,CLT-106,2026-04-13,2026-04-13 10:00:00,2026-04-13 10:03:00,32,Completed,4
DCK-209929,WH-AUH-01,Emirates Freight,CLT-107,2026-04-13,2026-04-13 11:00:00,2026-04-13 11:12:00,46,Completed,5
DCK-209930,WH-AUH-01,ExpressAir Logistics,CLT-107,2026-04-13,2026-04-13 12:00:00,2026-04-13 12:17:00,39,Completed,6
DCK-209931,WH-AUH-01,Emirates Freight,CLT-103,2026-04-13,2026-04-13 13:00:00,2026-04-13 13:00:00,39,Completed,7
DCK-209932,WH-AUH-01,Emirates Freight,CLT-105,2026-04-13,2026-04-13 14:00:00,2026-04-13 14:05:00,22,Completed,8
DCK-209933,WH-AUH-01,Gulf Overland Express,CLT-103,2026-04-13,2026-04-13 15:00:00,2026-04-13 15:00:00,31,Completed,1
DCK-209934,WH-AUH-01,Emirates Freight,CLT-108,2026-04-13,2026-04-13 16:00:00,2026-04-13 16:35:00,41,Completed,2
DCK-209935,WH-AUH-01,RedSea Transit,CLT-106,2026-04-13,2026-04-13 17:00:00,2026-04-13 17:00:00,28,Completed,3
DCK-209936,WH-SHJ-01,Falcon Courier,CLT-101,2026-04-13,2026-04-13 07:00:00,2026-04-13 07:01:00,37,Completed,1
DCK-209937,WH-SHJ-01,Gulf Overland Express,CLT-102,2026-04-13,2026-04-13 08:00:00,2026-04-13 08:00:00,27,Completed,2
DCK-209938,WH-SHJ-01,Gulf Overland Express,CLT-103,2026-04-13,2026-04-13 09:00:00,2026-04-13 09:16:00,26,Completed,3
DCK-209939,WH-SHJ-01,ExpressAir Logistics,CLT-106,2026-04-13,2026-04-13 10:00:00,2026-04-13 10:00:00,34,Completed,4
DCK-209940,WH-SHJ-01,Emirates Freight,CLT-101,2026-04-13,2026-04-13 11:00:00,2026-04-13 11:00:00,44,Completed,1
DCK-209941,WH-DWC-01,ExpressAir Logistics,CLT-102,2026-04-13,2026-04-13 07:00:00,2026-04-13 07:41:00,30,Completed,1
DCK-209942,WH-DWC-01,RedSea Transit,CLT-102,2026-04-13,2026-04-13 08:00:00,2026-04-13 08:02:00,30,Completed,2
DCK-209943,WH-DWC-01,RedSea Transit,CLT-102,2026-04-13,2026-04-13 09:00:00,2026-04-13 09:05:00,28,Completed,3
DCK-209944,WH-DWC-01,Emirates Freight,CLT-109,2026-04-13,2026-04-13 10:00:00,2026-04-13 10:00:00,41,Completed,4
DCK-209945,WH-DWC-01,Gulf Overland Express,CLT-109,2026-04-13,2026-04-13 11:00:00,2026-04-13 11:02:00,41,Completed,5
DCK-209946,WH-DWC-01,RedSea Transit,CLT-106,2026-04-13,2026-04-13 12:00:00,2026-04-13 12:05:00,38,Completed,6
DCK-209947,WH-DWC-01,RedSea Transit,CLT-101,2026-04-13,2026-04-13 13:00:00,2026-04-13 13:11:00,33,Completed,7
DCK-209948,WH-DWC-01,Falcon Courier,CLT-107,2026-04-13,2026-04-13 14:00:00,2026-04-13 14:00:00,39,Completed,8
DCK-209949,WH-DWC-01,RedSea Transit,CLT-104,2026-04-13,2026-04-13 15:00:00,2026-04-13 15:16:00,19,Completed,9
DCK-209950,WH-DWC-01,RedSea Transit,CLT-105,2026-04-13,2026-04-13 16:00:00,2026-04-13 16:39:00,19,Completed,10
DCK-209951,WH-DWC-01,ExpressAir Logistics,CLT-103,2026-04-13,2026-04-13 17:00:00,2026-04-13 17:00:00,25,Completed,1
DCK-209952,WH-DWC-01,Emirates Freight,CLT-108,2026-04-13,2026-04-13 18:00:00,2026-04-13 18:00:00,25,Completed,2
DCK-209953,WH-DWC-01,Falcon Courier,CLT-109,2026-04-13,2026-04-13 07:00:00,2026-04-13 07:10:00,23,Completed,3
DCK-209954,WH-DWC-01,RedSea Transit,CLT-109,2026-04-13,2026-04-13 08:00:00,2026-04-13 08:00:00,46,Completed,4
DCK-209955,WH-DWC-01,Falcon Courier,CLT-110,2026-04-13,2026-04-13 09:00:00,2026-04-13 09:26:00,31,Completed,5
DCK-209956,WH-DWC-01,Gulf Overland Express,CLT-101,2026-04-13,2026-04-13 10:00:00,2026-04-13 10:12:00,45,Completed,6
DCK-209957,WH-DWC-01,Falcon Courier,CLT-101,2026-04-13,2026-04-13 11:00:00,2026-04-13 11:17:00,44,Completed,7
DCK-209958,WH-DWC-01,ExpressAir Logistics,CLT-103,2026-04-13,2026-04-13 12:00:00,2026-04-13 12:30:00,33,Completed,8
DCK-209959,WH-DWC-01,RedSea Transit,CLT-102,2026-04-13,2026-04-13 13:00:00,2026-04-13 13:06:00,32,Completed,9
DCK-209960,WH-DWC-01,Emirates Freight,CLT-102,2026-04-13,2026-04-13 14:00:00,2026-04-13 14:01:00,32,Completed,10
DCK-209961,WH-DXB-01,RedSea Transit,CLT-108,2026-04-14,2026-04-14 07:00:00,2026-04-14 07:00:00,32,Completed,1
DCK-209962,WH-DXB-01,Gulf Overland Express,CLT-102,2026-04-14,2026-04-14 08:00:00,2026-04-14 08:00:00,40,Completed,2
DCK-209963,WH-DXB-01,Falcon Courier,CLT-105,2026-04-14,2026-04-14 09:00:00,2026-04-14 09:04:00,28,Completed,3
DCK-209964,WH-DXB-01,Falcon Courier,CLT-107,2026-04-14,2026-04-14 10:00:00,2026-04-14 10:00:00,26,Completed,4
DCK-209965,WH-DXB-01,RedSea Transit,CLT-106,2026-04-14,2026-04-14 11:00:00,2026-04-14 11:00:00,33,Completed,5
DCK-209966,WH-DXB-01,RedSea Transit,CLT-109,2026-04-14,2026-04-14 12:00:00,2026-04-14 12:04:00,19,Completed,6
DCK-209967,WH-DXB-01,ExpressAir Logistics,CLT-101,2026-04-14,2026-04-14 13:00:00,2026-04-14 13:00:00,25,Completed,7
DCK-209968,WH-DXB-01,ExpressAir Logistics,CLT-106,2026-04-14,2026-04-14 14:00:00,2026-04-14 14:00:00,30,Completed,8
DCK-209969,WH-DXB-01,ExpressAir Logistics,CLT-107,2026-04-14,2026-04-14 15:00:00,2026-04-14 15:14:00,31,Completed,9
DCK-209970,WH-DXB-01,ExpressAir Logistics,CLT-104,2026-04-14,2026-04-14 16:00:00,2026-04-14 16:00:00,38,Completed,10
DCK-209971,WH-DXB-01,Gulf Overland Express,CLT-104,2026-04-14,2026-04-14 17:00:00,2026-04-14 17:00:00,39,Completed,11
DCK-209972,WH-DXB-01,RedSea Transit,CLT-110,2026-04-14,2026-04-14 18:00:00,2026-04-14 18:00:00,37,Completed,12
DCK-209973,WH-DXB-01,Emirates Freight,CLT-101,2026-04-14,2026-04-14 07:00:00,2026-04-14 07:00:00,39,Completed,1
DCK-209974,WH-DXB-01,ExpressAir Logistics,CLT-102,2026-04-14,2026-04-14 08:00:00,2026-04-14 08:00:00,32,Completed,2
DCK-209975,WH-DXB-01,Falcon Courier,CLT-102,2026-04-14,2026-04-14 09:00:00,2026-04-14 09:20:00,38,Completed,3
DCK-209976,WH-DXB-01,Gulf Overland Express,CLT-105,2026-04-14,2026-04-14 10:00:00,2026-04-14 10:20:00,45,Completed,4
DCK-209977,WH-DXB-01,Falcon Courier,CLT-107,2026-04-14,2026-04-14 11:00:00,2026-04-14 11:00:00,38,Completed,5
DCK-209978,WH-DXB-01,Gulf Overland Express,CLT-103,2026-04-14,2026-04-14 12:00:00,2026-04-14 12:22:00,39,Completed,6
DCK-209979,WH-AUH-01,Gulf Overland Express,CLT-101,2026-04-14,2026-04-14 07:00:00,2026-04-14 07:20:00,31,Completed,1
DCK-209980,WH-AUH-01,Gulf Overland Express,CLT-109,2026-04-14,2026-04-14 08:00:00,2026-04-14 08:22:00,29,Completed,2
DCK-209981,WH-AUH-01,ExpressAir Logistics,CLT-102,2026-04-14,2026-04-14 09:00:00,2026-04-14 09:00:00,25,Completed,3
DCK-209982,WH-AUH-01,Emirates Freight,CLT-109,2026-04-14,2026-04-14 10:00:00,2026-04-14 10:00:00,43,Completed,4
DCK-209983,WH-AUH-01,RedSea Transit,CLT-107,2026-04-14,2026-04-14 11:00:00,2026-04-14 11:15:00,18,Completed,5
DCK-209984,WH-AUH-01,RedSea Transit,CLT-110,2026-04-14,2026-04-14 12:00:00,2026-04-14 12:00:00,46,Completed,6
DCK-209985,WH-AUH-01,Falcon Courier,CLT-104,2026-04-14,2026-04-14 13:00:00,2026-04-14 13:00:00,34,Completed,7
DCK-209986,WH-AUH-01,RedSea Transit,CLT-102,2026-04-14,2026-04-14 14:00:00,2026-04-14 14:18:00,34,Completed,8
DCK-209987,WH-AUH-01,Emirates Freight,CLT-102,2026-04-14,2026-04-14 15:00:00,2026-04-14 15:00:00,43,Completed,1
DCK-209988,WH-AUH-01,Falcon Courier,CLT-108,2026-04-14,2026-04-14 16:00:00,2026-04-14 16:00:00,44,Completed,2
DCK-209989,WH-AUH-01,Falcon Courier,CLT-108,2026-04-14,2026-04-14 17:00:00,2026-04-14 17:12:00,41,Completed,3
DCK-209990,WH-AUH-01,ExpressAir Logistics,CLT-105,2026-04-14,2026-04-14 18:00:00,2026-04-14 18:06:00,29,Completed,4
DCK-209991,WH-AUH-01,Emirates Freight,CLT-108,2026-04-14,2026-04-14 07:00:00,2026-04-14 07:00:00,28,Completed,5
DCK-209992,WH-AUH-01,Gulf Overland Express,CLT-101,2026-04-14,2026-04-14 08:00:00,2026-04-14 08:00:00,31,Completed,6
DCK-209993,WH-AUH-01,Gulf Overland Express,CLT-105,2026-04-14,2026-04-14 09:00:00,2026-04-14 09:03:00,33,Completed,7
DCK-209994,WH-AUH-01,Falcon Courier,CLT-103,2026-04-14,2026-04-14 10:00:00,2026-04-14 10:01:00,30,Completed,8
DCK-209995,WH-SHJ-01,Gulf Overland Express,CLT-109,2026-04-14,2026-04-14 07:00:00,2026-04-14 07:03:00,36,Completed,1
DCK-209996,WH-SHJ-01,RedSea Transit,CLT-108,2026-04-14,2026-04-14 08:00:00,2026-04-14 08:04:00,30,Completed,2
DCK-209997,WH-SHJ-01,RedSea Transit,CLT-104,2026-04-14,2026-04-14 09:00:00,2026-04-14 09:18:00,33,Completed,3
DCK-209998,WH-SHJ-01,ExpressAir Logistics,CLT-106,2026-04-14,2026-04-14 10:00:00,2026-04-14 10:00:00,15,Completed,4
DCK-209999,WH-SHJ-01,RedSea Transit,CLT-110,2026-04-14,2026-04-14 11:00:00,2026-04-14 11:00:00,27,Completed,1
DCK-210000,WH-SHJ-01,ExpressAir Logistics,CLT-108,2026-04-14,2026-04-14 12:00:00,2026-04-14 12:00:00,28,Completed,2
DCK-210001,WH-SHJ-01,Falcon Courier,CLT-103,2026-04-14,2026-04-14 13:00:00,2026-04-14 13:08:00,48,Completed,3
DCK-210002,WH-DWC-01,Emirates Freight,CLT-108,2026-04-14,2026-04-14 07:00:00,2026-04-14 07:17:00,39,Completed,1
DCK-210003,WH-DWC-01,Falcon Courier,CLT-109,2026-04-14,2026-04-14 08:00:00,2026-04-14 08:00:00,20,Completed,2
DCK-210004,WH-DWC-01,Gulf Overland Express,CLT-103,2026-04-14,2026-04-14 09:00:00,2026-04-14 09:15:00,30,Completed,3
DCK-210005,WH-DWC-01,Gulf Overland Express,CLT-110,2026-04-14,2026-04-14 10:00:00,2026-04-14 10:00:00,28,Completed,4
DCK-210006,WH-DWC-01,Gulf Overland Express,CLT-109,2026-04-14,2026-04-14 11:00:00,2026-04-14 11:19:00,32,Completed,5
DCK-210007,WH-DWC-01,RedSea Transit,CLT-108,2026-04-14,2026-04-14 12:00:00,2026-04-14 12:00:00,25,Completed,6
DCK-210008,WH-DWC-01,Falcon Courier,CLT-103,2026-04-14,2026-04-14 13:00:00,2026-04-14 13:10:00,32,Completed,7
DCK-210009,WH-DWC-01,ExpressAir Logistics,CLT-102,2026-04-14,2026-04-14 14:00:00,2026-04-14 14:32:00,32,Completed,8
DCK-210010,WH-DWC-01,RedSea Transit,CLT-105,2026-04-14,2026-04-14 15:00:00,2026-04-14 15:00:00,20,Completed,9
DCK-210011,WH-DWC-01,Falcon Courier,CLT-101,2026-04-14,2026-04-14 16:00:00,2026-04-14 16:11:00,46,Completed,10
DCK-210012,WH-DWC-01,Falcon Courier,CLT-103,2026-04-14,2026-04-14 17:00:00,2026-04-14 17:04:00,21,Completed,1
DCK-210013,WH-DWC-01,ExpressAir Logistics,CLT-107,2026-04-14,2026-04-14 18:00:00,2026-04-14 18:00:00,37,Completed,2
DCK-210014,WH-DWC-01,Falcon Courier,CLT-107,2026-04-14,2026-04-14 07:00:00,2026-04-14 07:00:00,36,Completed,3
DCK-210015,WH-DWC-01,RedSea Transit,CLT-105,2026-04-14,2026-04-14 08:00:00,2026-04-14 08:11:00,36,Completed,4
DCK-210016,WH-DXB-01,Falcon Courier,CLT-101,2026-04-15,2026-04-15 07:00:00,2026-04-15 07:00:00,42,Completed,1
DCK-210017,WH-DXB-01,Gulf Overland Express,CLT-108,2026-04-15,2026-04-15 08:00:00,2026-04-15 08:31:00,42,Completed,2
DCK-210018,WH-DXB-01,RedSea Transit,CLT-107,2026-04-15,2026-04-15 09:00:00,2026-04-15 09:09:00,36,Completed,3
DCK-210019,WH-DXB-01,Emirates Freight,CLT-105,2026-04-15,2026-04-15 10:00:00,2026-04-15 10:17:00,39,Completed,4
DCK-210020,WH-DXB-01,Gulf Overland Express,CLT-102,2026-04-15,2026-04-15 11:00:00,2026-04-15 11:00:00,40,Completed,5
DCK-210021,WH-DXB-01,Emirates Freight,CLT-110,2026-04-15,2026-04-15 12:00:00,2026-04-15 12:10:00,28,Completed,6
DCK-210022,WH-DXB-01,Gulf Overland Express,CLT-110,2026-04-15,2026-04-15 13:00:00,2026-04-15 13:16:00,28,Completed,7
DCK-210023,WH-DXB-01,Falcon Courier,CLT-105,2026-04-15,2026-04-15 14:00:00,2026-04-15 14:19:00,47,Completed,8
DCK-210024,WH-DXB-01,Emirates Freight,CLT-108,2026-04-15,2026-04-15 15:00:00,2026-04-15 15:13:00,46,Completed,9
DCK-210025,WH-DXB-01,Gulf Overland Express,CLT-105,2026-04-15,2026-04-15 16:00:00,2026-04-15 16:23:00,34,Completed,10
DCK-210026,WH-DXB-01,RedSea Transit,CLT-107,2026-04-15,2026-04-15 17:00:00,2026-04-15 17:33:00,44,Completed,11
DCK-210027,WH-DXB-01,Falcon Courier,CLT-105,2026-04-15,2026-04-15 18:00:00,2026-04-15 18:00:00,45,Completed,12
DCK-210028,WH-DXB-01,Gulf Overland Express,CLT-110,2026-04-15,2026-04-15 07:00:00,2026-04-15 07:00:00,31,Completed,1
DCK-210029,WH-DXB-01,Falcon Courier,CLT-110,2026-04-15,2026-04-15 08:00:00,2026-04-15 08:00:00,21,Completed,2
DCK-210030,WH-DXB-01,Falcon Courier,CLT-106,2026-04-15,2026-04-15 09:00:00,2026-04-15 09:07:00,34,Completed,3
DCK-210031,WH-DXB-01,ExpressAir Logistics,CLT-110,2026-04-15,2026-04-15 10:00:00,2026-04-15 10:14:00,42,Completed,4
DCK-210032,WH-DXB-01,RedSea Transit,CLT-102,2026-04-15,2026-04-15 11:00:00,2026-04-15 11:00:00,27,Completed,5
DCK-210033,WH-DXB-01,RedSea Transit,CLT-109,2026-04-15,2026-04-15 12:00:00,2026-04-15 12:05:00,40,Completed,6
DCK-210034,WH-DXB-01,ExpressAir Logistics,CLT-108,2026-04-15,2026-04-15 13:00:00,2026-04-15 13:03:00,48,Completed,7
DCK-210035,WH-DXB-01,ExpressAir Logistics,CLT-109,2026-04-15,2026-04-15 14:00:00,2026-04-15 14:00:00,31,Completed,8
DCK-210036,WH-DXB-01,ExpressAir Logistics,CLT-103,2026-04-15,2026-04-15 15:00:00,2026-04-15 15:08:00,21,Completed,9
DCK-210037,WH-DXB-01,Falcon Courier,CLT-106,2026-04-15,2026-04-15 16:00:00,2026-04-15 16:15:00,40,Completed,10
DCK-210038,WH-DXB-01,Falcon Courier,CLT-108,2026-04-15,2026-04-15 17:00:00,2026-04-15 17:21:00,42,Completed,11
DCK-210039,WH-DXB-01,RedSea Transit,CLT-102,2026-04-15,2026-04-15 18:00:00,2026-04-15 18:07:00,32,Completed,12
DCK-210040,WH-AUH-01,ExpressAir Logistics,CLT-108,2026-04-15,2026-04-15 07:00:00,2026-04-15 07:00:00,34,Completed,1
DCK-210041,WH-AUH-01,Gulf Overland Express,CLT-105,2026-04-15,2026-04-15 08:00:00,2026-04-15 08:20:00,19,Completed,2
DCK-210042,WH-AUH-01,Falcon Courier,CLT-105,2026-04-15,2026-04-15 09:00:00,2026-04-15 09:33:00,38,Completed,3
DCK-210043,WH-AUH-01,Gulf Overland Express,CLT-101,2026-04-15,2026-04-15 10:00:00,2026-04-15 10:41:00,40,Completed,4
DCK-210044,WH-AUH-01,Gulf Overland Express,CLT-104,2026-04-15,2026-04-15 11:00:00,2026-04-15 11:00:00,29,Completed,5
DCK-210045,WH-AUH-01,ExpressAir Logistics,CLT-104,2026-04-15,2026-04-15 12:00:00,2026-04-15 12:04:00,23,Completed,6
DCK-210046,WH-AUH-01,RedSea Transit,CLT-104,2026-04-15,2026-04-15 13:00:00,2026-04-15 13:14:00,53,Completed,7
DCK-210047,WH-AUH-01,Falcon Courier,CLT-104,2026-04-15,2026-04-15 14:00:00,2026-04-15 14:03:00,41,Completed,8
DCK-210048,WH-AUH-01,Emirates Freight,CLT-105,2026-04-15,2026-04-15 15:00:00,2026-04-15 15:00:00,19,Completed,1
DCK-210049,WH-AUH-01,Emirates Freight,CLT-101,2026-04-15,2026-04-15 16:00:00,2026-04-15 16:13:00,34,Completed,2
DCK-210050,WH-AUH-01,RedSea Transit,CLT-110,2026-04-15,2026-04-15 17:00:00,2026-04-15 17:01:00,39,Completed,3
